analysis             sr                         o          b          db              s          ds             s95obs    s95exp    robscons          rexpcons          
atlas_1807_07447     3j                         280822.0   281000.0   37000.0         85160.788  4379.85683199  62140.0   64035.0   1.25487323456     1.21773753097     
atlas_1807_07447     3m                         102.0      80.0       8.0             0.0        222.934        43.0      25.0      0                 0                 
atlas_1807_07447     3m1b                       3.0        2.3        0.3             0.0        222.934        5.1       4.6       0                 0                 
atlas_1807_07447     3m1b1j                     1.0        1.8        0.3             0.0        222.934        3.5       4.0       0                 0                 
atlas_1807_07447     3m1b2j                     1.0        0.7        0.3             0.0        222.934        3.7       3.1       0                 0                 
atlas_1807_07447     3m1b3j                     0.0        0.24       0.1             0.0        222.934        2.97      2.91      0                 0                 
atlas_1807_07447     3m1b4j                     0.0        0.11       0.05            0.0        222.934        2.95      2.93      0                 0                 
atlas_1807_07447     3m1e2b                     1.0        0.1        0.1             0.0        222.934        4.0       2.9       0                 0                 
atlas_1807_07447     3m1j                       18.0       21.8       2.5             0.0        222.934        8.8       11.1      0                 0                 
atlas_1807_07447     3m2b                       0.0        0.3        0.1             0.0        222.934        2.9       2.9       0                 0                 
