analysis             sr                         o          b          db              s              ds              s95obs    s95exp    robscons         rexpcons         
atlas_1807_07447     1g2j                       45523.0    47000.0    14000.0         0.0            0.320980868329  19362.0   19817.0   0                0                
atlas_1807_07447     1g3b                       12.0       12.0       5.5             0.0            0.320980868329  12.0      12.0      0                0                
atlas_1807_07447     1g3b1j                     12.0       12.0       4.5             0.0            0.320980868329  11.0      11.0      0                0                
atlas_1807_07447     1g3b2j                     4.0        4.2        1.4             0.0            0.320980868329  5.8       6.0       0                0                
atlas_1807_07447     1g3b3j                     3.0        1.6        0.7             0.0            0.320980868329  5.9       4.7       0                0                
atlas_1807_07447     1g3b4j                     0.0        0.65       0.3             0.0            0.320980868329  2.91      2.96      0                0                
atlas_1807_07447     1g3j                       13384.0    13384.0    5000.0          0.0            0.320980868329  6872.0    6872.0    0                0                
atlas_1807_07447     1g4b                       1.0        0.35       0.22            0.0            0.320980868329  3.64      3.02      0                0                
atlas_1807_07447     1g4b1j                     1.0        0.3        0.2             0.0            0.320980868329  3.8       3.0       0                0                
atlas_1807_07447     1g4b2j                     0.0        0.16       0.15            0.0            0.320980868329  2.98      2.85      0                0                
atlas_1807_07447     1g4j                       3027.0     3110.0     1200.0          0.0            0.320980868329  1555.0    1589.0    0                0                
atlas_1807_07447     1g5j                       646.0      646.0      250.0           0.0            0.320980868329  344.0     344.0     0                0                
